COD_PROVINCIA,COD_PROVMUNI,MUNICIPIO,POBLACION_1999,2001_SALDO_TOTAL,2001_SALDO_HOMBRES,2001_SALDO_MUJERES,2001_SALDOEXT_TOTAL,2001_SALDOEXT_HOMBRES,2001_SALDOEXT_MUJERES,2001_SALDOTOTAL_MENORES,2001_SALDOTOTAL_ESTUDIANTES,2001_SALDOTOTAL_TRABAJADORES,2001_SALDOTOTAL_MADUREZ1,2001_SALDOTOTAL_MADUREZ2,2001_SALDOTOTAL_JUBILADOS,2001_SALDOHOMBRES_MENORES,2001_SALDOHOMBRES_ESTUDIANTES,2001_SALDOHOMBRES_TRABAJADORES,2001_SALDOHOMBRES_MADUREZ1,2001_SALDOHOMBRES_MADUREZ2,2001_SALDOHOMBRES_JUBILADOS,2001_SALDOMUJERES_MENORES,2001_SALDOMUJERES_ESTUDIANTES,2001_SALDOMUJERES_TRABAJADORES,2001_SALDOMUJERES_MADUREZ1,2001_SALDOMUJERES_MADUREZ2,2001_SALDOMUJERES_JUBILADOS,2001_SALDOEXT_MENORES,2001_SALDOEXT_ESTUDIANTES,2001_SALDOEXT_TRABAJADORES,2001_SALDOEXT_MADUREZ1,2001_SALDOEXT_MADUREZ2,2001_SALDOEXT_JUBILADOS,2001_SALDOEXT_HOMBRES_MENORES,2001_SALDOEXT_HOMBRES_ESTUDIANTES,2001_SALDOEXT_HOMBRES_TRABAJADORES,2001_SALDOEXT_HOMBRES_MADUREZ1,2001_SALDOEXT_HOMBRES_MADUREZ2,2001_SALDOEXT_HOMBRES_JUBILADOS,2001_SALDOEXT_MUJERES_MENORES,2001_SALDOEXT_MUJERES_ESTUDIANTES,2001_SALDOEXT_MUJERES_TRABAJADORES,2001_SALDOEXT_MUJERES_MADUREZ1,2001_SALDOEXT_MUJERES_MADUREZ2,2001_SALDOEXT_MUJERES_JUBILADOS
3,3089,Monóvar/Monòver,11909,206,91,115,121,69,52,9,40,52,45,6,51,2,19,31,23,1,15,7,21,21,22,5,36,14,31,37,26,7,5,9,18,21,14,4,3,5,13,16,12,3,2
3,3091,Murla,322,23,15,8,24,15,9,2,2,0,9,8,2,2,2,-2,4,7,2,0,0,2,5,1,0,1,2,2,9,8,2,0,2,0,4,7,2,1,0,2,5,1,0
3,3092,Muro de Alcoy,7194,138,67,71,49,28,21,29,35,45,0,15,10,14,19,24,1,5,3,15,16,21,-1,10,7,9,13,15,3,6,0,4,9,10,1,3,0,5,4,5,2,3,0
3,3090,Mutxamel,14087,730,370,360,282,148,134,116,106,230,132,52,86,64,56,107,79,28,31,52,50,123,53,24,55,58,43,92,41,26,16,30,21,47,24,14,9,28,22,45,17,12,7
3,3093,Novelda,23665,325,219,106,368,234,134,41,104,151,29,0,-5,29,69,111,14,-2,-6,12,35,40,15,2,1,47,109,143,57,7,1,26,68,101,32,4,0,21,41,42,25,3,1
3,3094,"Nucia, la",7839,722,369,353,531,286,245,124,74,215,133,137,29,69,31,114,62,75,11,55,43,101,71,62,18,92,40,122,98,136,39,51,23,68,48,71,22,41,17,54,50,65,17
3,3095,Ondara,5246,65,30,35,7,3,4,21,15,9,13,6,1,11,5,5,7,2,1,10,10,4,6,4,0,1,1,2,0,3,0,0,1,0,0,2,0,1,0,2,0,1,0
3,3096,Onil,6777,70,38,32,47,23,24,-1,18,14,14,1,20,2,9,9,6,2,9,-3,9,5,8,-1,11,8,12,13,11,3,0,4,4,9,5,1,0,4,8,4,6,2,0
3,3097,Orba,1586,46,26,20,60,31,29,7,0,7,8,21,3,3,1,2,4,16,0,4,-1,5,4,5,3,6,1,9,11,24,9,2,1,2,5,16,5,4,0,7,6,8,4
3,3099,Orihuela,51649,5208,3101,2107,5058,3029,2029,614,730,1178,908,1393,373,335,486,803,534,698,239,279,244,375,374,695,134,572,679,1102,868,1414,410,315,470,769,511,700,256,257,209,333,357,714,154
3,3101,Pedreguer,5941,112,57,55,106,65,41,12,21,30,27,15,4,3,11,21,15,7,0,9,10,9,12,8,4,13,13,32,25,20,2,9,5,22,16,11,2,4,8,10,9,9,0
3,3102,Pego,10186,176,102,74,158,92,66,19,27,28,32,54,16,6,18,19,17,32,10,13,9,9,15,22,6,24,22,29,31,43,9,13,14,17,17,24,7,11,8,12,14,19,2
3,3104,Petrer,28223,718,359,359,312,147,165,97,183,219,134,49,34,43,91,125,53,26,18,54,92,94,81,23,16,72,77,90,58,10,4,35,30,45,29,5,2,37,47,45,29,5,2
3,3902,Pilar de la Horadada,10723,974,561,413,908,541,367,107,188,198,178,203,89,53,122,122,101,107,53,54,66,76,77,96,36,114,168,208,139,204,68,60,112,131,83,107,45,54,56,77,56,97,23
3,3105,"Pinós, el/Pinoso",6064,143,89,54,91,53,38,24,57,37,24,9,-8,17,32,20,16,5,-1,7,25,17,8,4,-7,11,29,27,18,4,1,8,16,13,13,2,1,3,13,14,5,2,0
3,3106,Planes,813,-1,1,-2,3,1,2,-1,1,0,-2,3,-2,0,1,1,-1,1,-1,-1,0,-1,-1,2,-1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1
3,3901,"Poblets, els",1485,276,140,136,258,127,131,30,22,35,43,105,41,17,10,21,18,53,21,13,12,14,25,52,20,36,19,33,36,97,37,21,6,17,15,49,19,15,13,16,21,48,18
3,3107,Polop,2024,140,94,46,64,45,19,17,20,50,24,13,13,10,16,34,18,10,6,7,4,16,6,3,7,7,10,23,16,7,1,4,7,18,11,5,0,3,3,5,5,2,1
3,3109,Rafal,3123,67,33,34,66,34,32,10,10,17,16,8,4,2,8,8,6,5,2,8,2,9,10,3,2,11,16,23,11,4,0,3,11,11,6,2,0,8,5,12,5,2,0
3,3110,"Ràfol d'Almúnia, el",386,68,43,25,74,45,29,12,2,15,17,20,2,5,3,10,11,12,2,7,-1,5,6,8,0,12,5,14,19,21,3,5,5,9,12,12,2,7,0,5,7,9,1
3,3111,Redován,5398,175,86,89,78,50,28,-1,32,30,21,10,81,-1,22,23,11,7,21,0,10,7,10,3,60,17,21,23,15,0,0,8,16,18,6,0,0,9,5,5,9,0,0
3,3112,Relleu,806,33,12,21,21,10,11,8,3,1,12,9,0,3,2,-5,7,4,1,5,1,6,5,5,-1,4,2,3,5,7,0,2,1,0,4,3,0,2,1,3,1,4,0
3,3113,Rojales,7099,1210,657,553,1176,634,542,117,48,94,215,579,152,61,26,49,105,314,99,56,22,45,110,265,53,102,32,97,204,579,157,50,18,46,100,312,105,52,14,51,104,267,52
3,3114,"Romana, la",1992,44,24,20,21,13,8,6,5,6,12,12,3,3,4,5,6,5,1,3,1,1,6,7,2,2,4,8,5,2,0,1,2,6,3,1,0,1,2,2,2,1,0
3,3115,Sagra,398,6,4,2,4,3,1,0,0,-1,3,1,3,1,0,0,1,1,1,-1,0,-1,2,0,2,0,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,1,0
3,3116,Salinas,1188,59,35,24,52,29,23,11,7,14,15,8,4,5,6,10,10,3,1,6,1,4,5,5,3,13,5,14,12,7,1,6,4,8,7,4,0,7,1,6,5,3,1
3,3118,San Fulgencio,3384,679,362,317,659,350,309,41,42,60,96,321,118,22,24,37,47,158,73,19,18,23,49,163,45,43,41,63,91,315,105,23,25,34,46,156,65,20,16,29,45,159,40
3,3904,San Isidro,1249,24,14,10,15,12,3,2,9,13,2,1,-2,-1,5,7,2,3,-2,3,4,6,0,-2,0,1,2,6,3,3,0,0,2,5,2,3,0,1,0,1,1,0,0
3,3120,San Miguel de Salinas,3691,517,278,239,534,283,251,70,31,74,91,207,47,33,18,43,50,106,29,37,13,31,41,101,18,73,36,64,90,221,50,34,23,36,45,116,29,39,13,28,45,105,21
3,3122,San Vicente del Raspeig/Sant Vicent del Raspeig,37484,816,450,366,140,72,68,100,228,307,76,60,34,44,100,200,45,40,10,56,128,107,31,20,24,31,21,47,29,10,2,15,7,31,14,4,1,16,14,16,15,6,1
3,3117,Sanet y Negrals,537,37,24,13,29,16,13,2,4,6,10,10,5,1,1,8,5,6,3,1,3,-2,5,4,2,3,4,5,8,7,2,1,1,4,4,4,2,2,3,1,4,3,0
3,3119,Sant Joan d'Alacant,16910,376,196,180,238,109,129,87,19,84,84,44,53,40,16,57,34,26,22,47,3,27,50,18,31,63,29,59,50,22,12,29,10,29,23,13,4,34,19,30,27,9,8
3,3121,Santa Pola,18253,1101,587,514,782,401,381,134,187,317,187,213,58,57,91,180,111,113,32,77,96,137,76,100,26,124,152,235,117,107,42,58,76,118,62,57,27,66,76,117,55,50,15
3,3123,Sax,8602,76,41,35,69,34,35,7,8,37,22,4,-3,6,1,21,8,3,2,1,7,16,14,1,-5,8,11,17,24,8,1,4,6,8,11,4,1,4,5,9,13,4,0
3,3125,Senija,472,21,13,8,21,13,8,4,6,0,9,4,-2,1,3,3,6,1,-1,3,3,-3,3,3,-1,0,6,5,6,4,0,0,4,4,4,1,0,0,2,1,2,3,0
3,3127,Tàrbena,702,23,14,9,24,16,8,12,0,6,4,1,-1,9,1,3,1,1,-1,3,-1,3,3,0,0,10,3,5,5,0,1,7,2,3,3,0,1,3,1,2,2,0,0
3,3128,Teulada,8901,687,389,298,695,374,321,68,76,126,113,213,82,41,38,70,61,124,49,27,38,56,52,89,33,76,68,117,119,219,89,42,38,57,57,123,53,34,30,60,62,96,36
3,3129,Tibi,1176,28,17,11,5,3,2,4,3,8,5,6,2,0,2,6,5,3,1,4,1,2,0,3,1,1,0,2,0,2,0,0,0,2,0,1,0,1,0,0,0,1,0
3,3131,Tormos,292,8,3,5,8,4,4,-1,2,4,2,4,-3,0,1,1,0,3,-2,-1,1,3,2,1,-1,0,3,1,1,3,0,0,2,0,0,2,0,0,1,1,1,1,0
3,3132,"Torremanzanas/Torre de les Maçanes, la",724,-11,-3,-8,5,2,3,-1,-3,-5,-1,1,-2,-1,0,-1,-3,2,0,0,-3,-4,2,-1,-2,2,0,0,2,0,1,1,0,0,0,0,1,1,0,0,2,0,0
3,3133,Torrevieja,42278,10614,5729,4885,8745,4761,3984,1175,1524,2238,1908,2710,1016,608,779,1355,1066,1318,577,567,745,883,842,1392,439,1066,1191,1803,1652,2249,749,545,652,1078,927,1103,438,521,539,725,725,1146,311
3,3136,Vall de Gallinera,596,15,5,10,16,6,10,3,2,7,4,0,-1,1,2,2,2,0,-2,2,0,5,2,0,1,3,3,9,0,0,1,1,1,4,0,0,0,2,2,5,0,0,1
3,3137,"Vall de Laguar, la",916,12,13,-1,13,9,4,-1,3,-1,4,3,5,0,4,1,5,1,2,-1,-1,-2,-1,2,3,1,6,2,2,2,0,1,5,1,1,1,0,0,1,1,1,1,0
3,3138,"Verger, el",3610,140,104,36,134,86,48,14,24,51,30,14,6,5,21,43,26,6,3,9,3,8,4,8,3,17,25,46,31,11,4,8,18,33,22,4,1,9,7,13,9,7,3
3,3139,"Villajoyosa/Vila Joiosa, la",23340,705,449,256,622,365,257,107,110,195,142,96,52,55,80,132,94,53,33,52,30,63,48,43,19,89,118,171,116,89,33,42,76,105,71,46,22,47,42,66,45,43,11
3,3140,Villena,31700,628,359,269,461,244,217,121,132,166,93,38,73,72,83,97,41,27,37,49,49,69,52,11,36,101,124,137,71,24,3,61,68,72,29,11,2,40,56,65,42,13,1
3,3081,Xaló,2001,90,36,54,107,54,53,23,5,13,25,21,0,12,1,2,9,9,0,11,4,11,16,12,0,29,9,13,27,23,3,19,4,5,9,12,2,10,5,8,18,11,1
4,4001,Abla,1519,7,10,-3,9,7,2,2,-1,-1,6,6,-3,1,-2,2,8,3,0,1,1,-3,-2,3,-3,0,2,4,3,0,0,0,1,3,3,0,0,0,1,1,0,0,0
4,4002,Abrucena,1460,-14,-6,-8,3,2,1,2,-1,-12,-2,1,-2,1,0,-6,-2,2,-1,1,-1,-6,0,-1,-1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0
4,4003,Adra,21286,106,33,73,189,108,81,25,36,-14,33,22,5,5,24,-18,14,9,0,20,12,4,19,13,5,20,52,66,38,10,2,9,32,38,23,4,1,11,20,28,15,6,1
4,4004,Albánchez,605,16,7,9,9,4,5,2,0,3,1,9,0,1,0,2,-1,4,1,1,0,1,2,5,-1,0,0,0,1,8,0,0,0,0,0,4,0,0,0,0,1,4,0
4,4006,Albox,9671,357,342,15,426,349,77,20,109,143,71,19,-6,21,98,136,72,15,0,-1,11,7,-1,4,-6,42,116,158,75,32,2,32,98,135,64,19,1,10,18,23,11,13,1
4,4010,Alhabia,670,-4,-3,-1,4,2,2,0,0,-5,-1,3,-1,-1,0,-3,-1,2,0,1,0,-2,0,1,-1,0,0,1,0,3,0,0,0,0,0,2,0,0,0,1,0,1,0
4,4011,Alhama de Almería,3124,41,28,13,22,14,8,16,4,0,9,5,6,10,5,-2,7,3,4,6,-1,2,2,2,2,4,3,10,5,0,0,3,1,5,5,0,0,1,2,5,0,0,0
4,4013,Almería,169027,1394,666,728,2101,1043,1058,362,290,477,259,-31,40,202,137,239,94,-20,18,160,153,238,165,-11,22,470,453,638,393,96,37,235,226,327,188,44,18,235,227,311,205,52,19
4,4016,Antas,2677,64,36,28,108,58,50,-2,44,-3,12,11,0,1,28,-3,4,6,0,-3,16,0,8,5,0,9,52,19,18,8,1,7,30,7,9,5,0,2,22,12,9,3,1
4,4017,Arboleas,1540,165,90,75,125,65,60,11,9,26,19,78,22,9,4,18,9,36,13,2,5,8,10,42,9,2,4,12,19,69,19,2,3,7,9,33,11,0,1,5,10,36,8
4,4022,Bédar,566,48,25,23,57,30,27,10,-3,2,15,22,2,4,-3,2,6,13,3,6,0,0,9,9,-1,10,0,4,15,22,6,5,0,2,6,11,6,5,0,2,9,11,0
4,4024,Benahadux,2775,33,12,21,13,7,6,11,16,4,-5,3,2,4,5,0,-6,4,3,7,11,4,1,-1,-1,1,6,3,0,1,2,1,2,2,0,0,2,0,4,1,0,1,0
4,4029,Berja,13317,-73,-50,-23,5,4,1,-16,-25,-12,-12,-4,-3,-8,-12,-18,-8,-3,-1,-8,-13,6,-4,-1,-2,1,1,0,1,2,0,0,1,0,1,2,0,1,0,0,0,0,0
4,4030,Canjáyar,1694,-11,-8,-3,5,2,3,4,-8,-5,2,-2,-2,1,-3,-4,-1,0,-1,3,-5,-1,3,-2,-1,1,0,3,1,0,0,0,0,1,1,0,0,1,0,2,0,0,0
4,4031,Cantoria,3206,88,38,50,77,37,40,10,9,20,12,35,3,5,1,7,5,19,2,5,8,13,7,16,1,8,9,14,21,21,4,5,1,4,12,13,2,3,8,10,9,8,2
4,4032,Carboneras,6360,72,41,31,126,68,58,14,20,15,8,9,5,7,7,15,4,6,2,7,13,0,4,3,3,25,22,32,33,11,3,11,11,20,19,6,1,14,11,12,14,5,2
4,4037,Chirivel,1824,5,1,4,21,13,8,-2,5,-3,-3,5,3,-3,3,0,-3,3,1,1,2,-3,0,2,2,2,8,3,1,6,1,1,5,3,1,3,0,1,3,0,0,3,1
4,4034,Cóbdar,252,2,1,1,9,4,5,3,1,1,-1,0,-2,1,0,2,0,-1,-1,2,1,-1,-1,1,-1,4,2,2,0,1,0,2,1,1,0,0,0,2,1,1,0,1,0
4,4035,Cuevas del Almanzora,9584,248,134,114,300,173,127,42,68,60,56,16,3,24,29,38,34,7,0,18,39,22,22,9,3,51,70,100,55,18,4,29,37,62,33,7,3,22,33,38,22,11,1
4,4038,Dalías,3663,-17,-5,-12,18,9,9,-6,3,-8,-9,1,2,0,-2,0,-7,2,2,-6,5,-8,-2,-1,0,2,8,6,1,0,1,1,4,3,0,0,1,1,4,3,1,0,0
4,4902,"Ejido, El",51485,910,427,483,1241,765,476,230,246,274,84,27,43,131,115,114,21,18,26,99,131,160,63,9,17,275,301,427,189,32,7,154,177,280,129,18,2,121,124,147,60,14,5
4,4043,Felix,575,14,8,6,3,2,1,2,4,-1,9,2,-1,1,1,0,4,2,0,1,3,-1,5,0,-1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
4,4044,Fines,1727,26,13,13,30,15,15,4,7,9,5,0,1,0,0,8,6,-1,0,4,7,1,-1,1,1,6,5,10,7,1,1,2,3,5,4,0,1,4,2,5,3,1,0
4,4046,Fondón,926,7,3,4,3,2,1,4,-5,3,5,2,-2,2,-4,2,3,1,-1,2,-1,1,2,1,-1,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
4,4047,Gádor,2574,23,16,7,6,4,2,9,11,2,-4,7,-1,7,5,3,-3,5,-1,2,6,-1,-1,2,0,3,0,3,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0
4,4048,"Gallardos, Los",1700,100,53,47,95,52,43,2,30,27,11,23,8,3,11,14,9,10,7,-1,19,13,2,13,1,7,27,25,13,14,9,4,14,13,9,7,5,3,13,12,4,7,4
4,4049,Garrucha,5156,258,127,131,165,87,78,62,47,78,46,18,6,33,28,29,29,9,1,29,19,49,17,9,5,40,42,43,23,12,2,22,24,20,15,6,0,18,18,23,8,6,2
4,4051,Huécija,531,13,8,5,4,3,1,4,2,3,2,2,0,3,1,2,1,1,0,1,1,1,1,1,0,2,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0
4,4052,Huércal de Almería,6395,534,260,274,29,12,17,88,117,218,83,10,9,35,52,107,50,7,4,53,65,111,33,3,5,6,5,9,7,0,0,2,2,4,3,0,0,4,3,5,4,0,0
4,4053,Huércal-Overa,13870,315,155,160,328,163,165,43,63,103,74,29,-3,20,28,48,39,16,2,23,35,55,35,13,-5,49,72,107,61,29,8,22,37,50,31,16,6,27,35,57,30,13,2
4,4054,Illar,468,6,4,2,3,1,2,-1,-1,3,1,1,3,1,0,2,0,0,1,-2,-1,1,1,1,2,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4,4055,Instinción,544,2,-3,5,7,4,3,2,-2,1,-2,3,0,1,-3,-2,0,1,0,1,1,3,-2,2,0,2,1,3,1,0,0,2,0,2,0,0,0,0,1,1,1,0,0
4,4057,Láujar de Andarax,1855,36,16,20,12,9,3,6,4,6,3,7,9,3,0,5,-1,2,6,3,4,1,4,5,3,3,2,4,0,1,1,3,1,3,0,0,1,0,1,1,0,1,0
4,4059,Lubrín,1771,-11,-6,-5,17,9,8,0,-2,-13,5,9,-9,-2,1,-7,1,6,-5,2,-3,-6,4,3,-4,4,2,3,5,3,0,2,2,2,1,2,0,2,0,1,4,1,0
4,4060,Lucainena de las Torres,595,-2,1,-3,15,13,2,-1,1,2,3,-5,-3,-1,1,3,3,-4,-1,0,0,-1,0,-1,-2,0,6,7,2,0,0,0,5,6,2,0,0,0,1,1,0,0,0
4,4061,Lúcar,792,8,4,4,4,2,2,2,1,3,1,2,-1,1,0,1,0,2,0,1,1,2,1,0,-1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
4,4062,Macael,5861,48,33,15,63,44,19,13,3,9,18,4,-2,6,6,8,8,4,-1,7,-3,1,10,0,-1,11,17,17,12,4,0,6,11,14,8,3,0,5,6,3,4,1,0
4,4064,Mojácar,4615,159,69,90,187,96,91,16,22,27,48,25,19,3,8,12,20,12,13,13,14,15,28,13,6,27,15,34,48,41,22,14,5,18,20,24,15,13,10,16,28,17,7
4,4903,"Mojonera, La",6582,218,144,74,421,293,128,109,44,47,13,-5,-8,69,34,21,19,-4,-5,40,10,26,-6,-1,-3,105,91,145,58,3,1,66,61,110,44,2,0,39,30,35,14,1,1
4,4066,Níjar,16083,814,486,328,974,656,318,161,227,176,160,58,25,94,145,103,92,26,19,67,82,73,68,32,6,159,274,313,168,37,18,90,199,228,102,15,17,69,75,85,66,22,1
4,4069,Olula del Río,6008,93,64,29,78,46,32,14,23,48,-1,2,2,10,11,36,0,1,3,4,12,12,-1,1,-1,16,25,24,8,1,1,8,15,15,5,1,0,8,10,9,3,0,1
4,4070,Oria,2138,49,22,27,68,33,35,8,3,-7,20,26,0,1,2,-5,8,17,0,7,1,-2,12,9,0,6,7,11,21,23,0,1,4,5,9,14,0,5,3,6,12,9,0
4,4072,Partaloa,377,18,12,6,14,8,6,0,0,4,3,8,2,0,0,5,0,5,1,0,0,-1,3,3,1,0,1,4,2,5,2,0,1,3,0,2,2,0,0,1,2,3,0
4,4074,Pechina,2689,46,23,23,12,6,6,5,10,18,5,2,6,1,9,10,3,-1,1,4,1,8,2,3,5,0,3,6,3,0,0,0,1,3,2,0,0,0,2,3,1,0,0
4,4076,Purchena,1623,39,27,12,6,4,2,2,16,20,3,1,-3,1,10,15,0,1,0,1,6,5,3,0,-3,3,0,1,2,0,0,2,0,1,1,0,0,1,0,0,1,0,0
4,4078,Rioja,1186,13,8,5,4,1,3,1,4,5,9,-3,-4,3,3,2,3,-2,-1,-2,1,3,6,-1,-3,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4,4079,Roquetas de Mar,42333,2729,1355,1374,1832,984,848,580,499,933,433,200,74,315,225,444,221,109,37,265,274,489,212,91,37,447,365,574,267,122,47,245,177,322,150,60,25,202,188,252,117,62,22
4,4083,Serón,2673,13,9,4,8,7,1,4,2,-3,2,5,3,4,0,-4,3,2,4,0,2,1,-1,3,-1,5,0,2,1,0,0,5,0,1,1,0,0,0,0,1,0,0,0
4,4086,Sorbas,2735,90,75,15,120,79,41,10,24,33,25,10,-13,4,22,23,24,7,-5,6,2,10,1,3,-8,17,33,31,28,9,1,8,24,20,20,6,1,9,9,11,8,3,0
4,4088,Tabernas,3241,43,22,21,66,36,30,9,3,14,13,10,-6,6,1,3,9,5,-2,3,2,11,4,5,-4,12,10,27,12,4,1,8,6,12,8,1,1,4,4,15,4,3,0
4,4089,Taberno,1002,20,18,2,25,10,15,-1,11,-1,3,9,-1,3,7,2,2,4,0,-4,4,-3,1,5,-1,7,3,1,9,5,0,5,0,0,4,1,0,2,3,1,5,4,0
4,4090,Tahal,392,-6,-6,0,6,4,2,0,1,-7,3,-1,-2,0,1,-4,1,-2,-2,0,0,-3,2,1,0,0,2,1,2,1,0,0,2,0,1,1,0,0,0,1,1,0,0
4,4091,Terque,421,9,2,7,2,1,1,2,4,-4,2,2,3,2,1,-2,0,0,1,0,3,-2,2,2,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,4092,Tíjola,3796,43,24,19,48,28,20,-2,11,9,9,4,11,-3,7,7,7,2,4,1,4,2,2,2,7,4,16,12,12,4,0,1,7,7,11,2,0,3,9,5,1,2,0
4,4093,Turre,2233,93,58,35,100,58,42,0,23,12,31,20,7,2,12,15,14,10,5,-2,11,-3,17,10,2,3,19,18,29,20,10,3,9,13,17,10,5,0,10,5,12,10,5
4,4094,Turrillas,247,-1,-1,0,2,1,1,0,2,-5,0,2,0,0,2,-5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,4098,Vélez-Blanco,2144,-20,-3,-17,4,2,2,-6,-1,1,-4,-1,-9,-2,2,2,-3,1,-3,-4,-3,-1,-1,-2,-6,0,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
4,4099,Vélez-Rubio,6502,142,85,57,153,100,53,15,38,40,39,10,1,7,22,28,19,11,-1,8,16,12,20,-1,2,17,40,56,31,8,1,10,23,41,19,7,0,7,17,15,12,1,1
4,4100,Vera,6926,473,244,229,310,155,155,96,87,162,76,31,18,49,33,79,50,24,7,47,54,83,26,7,11,57,66,107,42,25,10,30,26,51,29,15,2,27,40,56,13,10,8
4,4101,Viator,3493,-86,-40,-46,8,5,3,-21,-12,-41,-9,0,-3,-7,-2,-21,-8,-1,-1,-14,-10,-20,-1,1,-2,0,2,2,2,2,0,0,2,1,1,1,0,0,0,1,1,1,0
4,4102,Vícar,15356,-120,-134,14,312,184,128,34,9,-114,-63,0,6,23,0,-98,-60,0,-2,11,9,-16,-3,0,8,82,58,106,41,14,3,42,37,71,22,7,2,40,21,35,19,7,1
4,4103,Zurgena,2079,52,39,13,68,43,25,11,5,9,13,11,3,11,7,6,7,6,2,0,-2,3,6,5,1,13,15,16,13,9,2,11,10,9,6,6,1,2,5,7,7,3,1
5,5001,Adanero,370,17,7,10,7,3,4,7,3,4,-1,3,0,4,0,2,-2,2,0,3,3,2,1,1,0,1,2,2,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0
5,5013,"Arenal, El",1075,16,7,9,11,4,7,6,3,1,5,1,-1,1,2,1,2,2,-1,5,1,0,3,-1,0,5,2,0,2,1,0,1,1,0,1,1,0,4,1,0,1,0,0
5,5014,Arenas de San Pedro,6494,94,45,49,20,11,9,10,3,36,12,24,8,4,0,18,10,11,1,6,3,18,2,13,7,2,2,8,2,3,2,2,2,4,1,1,0,0,0,4,1,2,2
5,5016,Arévalo,7451,56,24,32,32,16,16,10,12,26,9,-4,3,8,2,10,1,1,2,2,10,16,8,-5,1,6,7,13,5,1,0,4,2,7,3,0,0,2,5,6,2,1,0
5,5019,Ávila,47682,547,237,310,378,187,191,41,66,235,88,61,50,21,15,118,43,11,27,20,51,117,45,50,23,37,85,151,78,24,1,19,38,84,39,6,1,18,47,67,39,18,0
5,5022,"Barraco, El",2019,13,9,4,4,2,2,0,-9,0,4,10,7,1,-2,-1,2,4,4,-1,-7,1,2,6,3,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,2,0
5,5035,Blascosancho,149,0,-1,1,2,1,1,0,-1,-1,3,1,-2,0,-1,0,2,0,-2,0,0,-1,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,5102,"Hoyo de Pinares, El",2381,-19,-13,-6,3,1,2,0,-20,-1,-2,0,3,-1,-11,-2,-3,2,2,1,-9,1,1,-2,1,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1
5,5115,Maello,666,-2,0,-2,2,1,1,-1,-4,3,-4,2,2,-1,-2,3,-2,2,0,0,-2,0,-2,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5,5123,Mediana de Voltoya,109,4,2,2,2,1,1,0,0,1,1,3,-1,0,0,1,0,2,-1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,5152,Nava de Arévalo,996,10,2,8,5,2,3,4,4,2,-3,4,-1,0,0,1,-1,3,-1,4,4,1,-2,1,0,5,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0
5,5183,Pedro-Rodríguez,219,3,3,0,3,1,2,0,2,-1,0,1,0,-1,2,1,0,1,0,1,0,-2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6,6002,Aceuchal,5240,33,26,7,2,1,1,4,6,8,-1,6,8,4,5,5,1,4,6,0,1,3,-2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,6006,Alburquerque,5660,11,17,-6,8,4,4,8,-11,9,-1,7,-1,9,-4,7,0,4,1,-1,-7,2,-1,3,-2,3,1,1,1,0,2,1,0,1,1,0,1,2,1,0,0,0,1
6,6011,Almendralejo,27554,124,69,55,121,68,53,39,30,4,31,10,5,15,7,20,12,8,6,24,23,-16,19,2,-1,30,26,41,17,3,1,17,14,28,8,0,0,13,12,13,9,3,1
6,6012,Arroyo de San Serván,3994,-14,-3,-11,14,4,10,-3,-6,-11,0,11,-5,0,-4,-7,3,6,-2,-3,-2,-4,-3,5,-3,4,5,2,3,0,0,2,1,0,1,0,0,2,4,2,2,0,0
6,6014,Azuaga,8924,-48,-29,-19,13,5,8,-2,-14,-22,-3,0,-11,-1,-12,-11,-1,-2,-2,-1,-2,-11,-2,2,-9,3,0,2,4,1,0,2,0,1,2,0,0,1,0,1,2,1,0
6,6015,Badajoz,136613,374,170,204,532,281,251,106,-7,181,90,-11,8,81,-5,39,38,2,12,25,-2,142,52,-13,-4,93,117,181,89,36,15,53,59,94,46,19,10,40,58,87,43,17,5
